reg_number,url,law,purchase_method,status,object_name,customer_name,customer_url,initial_price,region_code,region_name,scraped_at
0816500000626006110,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0816500000626006110,44-ФЗ,44-ФЗ                                    Электронный аукцион,Определение поставщика завершено,Поставка мягкого инвентаря (наматрацники) для нужд стационарных отделений ГБУ РС (Я) «Мирнинская ЦРБ»,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""ЦЕНТР ЗАКУПОК РЕСПУБЛИКИ САХА (ЯКУТИЯ)""",https://zakupki.gov.ru/epz/organization/view/info.html?reestrNumber=2225649,1000415.94,61,Ростовская область,2026-04-25T20:37:58.924916
0372200052826000011,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0372200052826000011,44-ФЗ,44-ФЗ                                    Электронный аукцион,Определение поставщика завершено,"Техническое обслуживание систем общеобменной вентиляции, противодымной вентиляции и систем кондиционирования в здании ГБОУ СОШ № 324 Курортного района Санкт-Петербурга в 2026 году",ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 324 КУРОРТНОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=690730,2938926.99,61,Ростовская область,2026-04-25T20:37:58.926321
0302300055026000055,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0302300055026000055,44-ФЗ,44-ФЗ                                    Запрос котировок в электронной форме,Определение поставщика завершено,Поставка лекарственных препаратов,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""МУЙСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=617589,949942.5,61,Ростовская область,2026-04-25T20:37:58.927714
0373100075926000054,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0373100075926000054,44-ФЗ,44-ФЗ                                    Открытый конкурс в электронной форме,Определение поставщика завершено,Оказание услуг по организации и проведению мероприятий,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""РОСКОНЦЕРТ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=745728,30120000.0,61,Ростовская область,2026-04-25T20:37:58.929411
32615951004,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19704882,223-ФЗ,"223-ФЗ                                    Закупка у единственного поставщика (подрядчика, исполнителя)",Закупка завершена,Поставка семян,"АКЦИОНЕРНОЕ ОБЩЕСТВО ПЛЕМЕННОЙ РЕПРОДУКТОР ""ЧИСТЮНЬСКИЙ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=2004,6107000.0,61,Ростовская область,2026-04-25T20:37:58.930963
0322100007926000016,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0322100007926000016,44-ФЗ,44-ФЗ                                    Электронный аукцион,Подача заявок,Поставка костюмов летних полевых ДТО (вещ)),"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АМУРСКИЙ СПАСАТЕЛЬНЫЙ ЦЕНТР МЧС РОССИИ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=671466,298833.15,61,Ростовская область,2026-04-25T20:37:58.932452
0360300058426000054,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0360300058426000054,44-ФЗ,44-ФЗ                                    Электронный аукцион,Определение поставщика завершено,Поставка продуктов питания (сахар белый),"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ САРАТОВСКОЙ ОБЛАСТИ ""САМОЙЛОВСКАЯ РАЙОННАЯ БОЛЬНИЦА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=783216,21999.0,61,Ростовская область,2026-04-25T20:37:58.933920
0322100007926000011,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0322100007926000011,44-ФЗ,44-ФЗ                                    Электронный аукцион,Подача заявок,Поставка эмблемы МЧС ДТО (вещ)),"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АМУРСКИЙ СПАСАТЕЛЬНЫЙ ЦЕНТР МЧС РОССИИ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=671466,84963.24,61,Ростовская область,2026-04-25T20:37:58.935463
0372200231826000028,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0372200231826000028,44-ФЗ,44-ФЗ                                    Запрос котировок в электронной форме,Подача заявок,Поставка лекарственных препаратов для медицинского применения,"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ПСИХОНЕВРОЛОГИЧЕСКИЙ ДОМ РЕБЕНКА № 6""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=624228,296806.06,61,Ростовская область,2026-04-25T20:37:58.936954
0103200000426000033,https://zakupki.gov.ru/epz/order/notice/ezt20/view/common-info.html?regNumber=0103200000426000033,44-ФЗ,"44-ФЗ                                    Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ",Определение поставщика завершено,Яблоки,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ ДАГЕСТАН ""ТЕРРИТОРИАЛЬНЫЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ ГОРОДА КИЗИЛЮРТА И КИЗИЛЮРТОВСКОГО РАЙОНА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=616979,60000.0,61,Ростовская область,2026-04-25T20:37:58.938397
0322100007926000012,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0322100007926000012,44-ФЗ,44-ФЗ                                    Электронный аукцион,Подача заявок,Поставка пуговиц МЧС ДТО (вещ)),"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АМУРСКИЙ СПАСАТЕЛЬНЫЙ ЦЕНТР МЧС РОССИИ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=671466,41180.76,61,Ростовская область,2026-04-25T20:38:03.082963
0342200025926000002,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0342200025926000002,44-ФЗ,44-ФЗ                                    Запрос котировок в электронной форме,Определение поставщика завершено,"Поставка продуктов питания для нужд ГБУ СО ""Южный дом-интернат""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ САМАРСКОЙ ОБЛАСТИ ""ЮЖНЫЙ ДОМ-ИНТЕРНАТ ДЛЯ ПРЕСТАРЕЛЫХ,ИНВАЛИДОВ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=751462,19266.5,61,Ростовская область,2026-04-25T20:38:03.084613
0176100003426000004,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0176100003426000004,44-ФЗ,44-ФЗ                                    Электронный аукцион,Работа комиссии,Работы по огнезащитной обработке строительных конструкций здания (кровли),УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ СУДЕБНЫХ ПРИСТАВОВ ПО РЕСПУБЛИКЕ АДЫГЕЯ,https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=728348,1360000.0,61,Ростовская область,2026-04-25T20:38:03.085969
0322100007926000013,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0322100007926000013,44-ФЗ,44-ФЗ                                    Электронный аукцион,Подача заявок,Поставка звездочек МЧС ДТО (вещ)),"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АМУРСКИЙ СПАСАТЕЛЬНЫЙ ЦЕНТР МЧС РОССИИ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=671466,38065.6,61,Ростовская область,2026-04-25T20:38:03.087400
0322100007926000015,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0322100007926000015,44-ФЗ,44-ФЗ                                    Электронный аукцион,Подача заявок,Поставка обуви (ботинки с высокими берцами) ДТО (вещ)),"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АМУРСКИЙ СПАСАТЕЛЬНЫЙ ЦЕНТР МЧС РОССИИ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=671466,152500.0,61,Ростовская область,2026-04-25T20:38:03.089754
0103200000426000032,https://zakupki.gov.ru/epz/order/notice/ezt20/view/common-info.html?regNumber=0103200000426000032,44-ФЗ,"44-ФЗ                                    Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ",Определение поставщика завершено,Овощи маринованные,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ ДАГЕСТАН ""ТЕРРИТОРИАЛЬНЫЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ ГОРОДА КИЗИЛЮРТА И КИЗИЛЮРТОВСКОГО РАЙОНА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=616979,35490.0,61,Ростовская область,2026-04-25T20:38:03.090753
32615951124,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705012,223-ФЗ,"223-ФЗ                                    Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Подача заявок,Оказание услуг по организации и проведению Регионального конкурса «От истоков к будущему»,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ АДЫГЕЯ ""РЕГИОНАЛЬНЫЙ МНОГОФУНКЦИОНАЛЬНЫЙ МОЛОДЕЖНЫЙ ЦЕНТР ""МОЛОДЕЖЬ АДЫГЕИ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=725005,46000.0,61,Ростовская область,2026-04-25T20:38:03.091599
0322100007926000014,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0322100007926000014,44-ФЗ,44-ФЗ                                    Электронный аукцион,Подача заявок,Поставка обуви (полуботинки) ДТО (вещ)),"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АМУРСКИЙ СПАСАТЕЛЬНЫЙ ЦЕНТР МЧС РОССИИ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=671466,328000.0,61,Ростовская область,2026-04-25T20:38:03.092436
32615951123,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705011,223-ФЗ,"223-ФЗ                                    Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Подача заявок,Оказание услуг по организации и проведению мероприятия «Фестиваль молодых предпринимателей»,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ АДЫГЕЯ ""РЕГИОНАЛЬНЫЙ МНОГОФУНКЦИОНАЛЬНЫЙ МОЛОДЕЖНЫЙ ЦЕНТР ""МОЛОДЕЖЬ АДЫГЕИ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=725005,40000.0,61,Ростовская область,2026-04-25T20:38:03.093263
0103200000426000043,https://zakupki.gov.ru/epz/order/notice/ezt20/view/common-info.html?regNumber=0103200000426000043,44-ФЗ,"44-ФЗ                                    Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ",Определение поставщика завершено,Яйца куриные в скорлупе свежие,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ ДАГЕСТАН ""ТЕРРИТОРИАЛЬНЫЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ ГОРОДА КИЗИЛЮРТА И КИЗИЛЮРТОВСКОГО РАЙОНА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=616979,46060.0,61,Ростовская область,2026-04-25T20:38:03.094074
32615951122,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705009,223-ФЗ,"223-ФЗ                                    Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Подача заявок,Оказание услуги по организации и проведению культурно-просветительского проекта «Наследие Адыгеи»,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ АДЫГЕЯ ""РЕГИОНАЛЬНЫЙ МНОГОФУНКЦИОНАЛЬНЫЙ МОЛОДЕЖНЫЙ ЦЕНТР ""МОЛОДЕЖЬ АДЫГЕИ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=725005,40000.0,61,Ростовская область,2026-04-25T20:38:06.422652
32615951121,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705008,223-ФЗ,"223-ФЗ                                    Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Подача заявок,Оказание комплекса услуг по организации и проведению Акселератора для молодых предпринимателей «От идеи — к бизнесу!»,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ АДЫГЕЯ ""РЕГИОНАЛЬНЫЙ МНОГОФУНКЦИОНАЛЬНЫЙ МОЛОДЕЖНЫЙ ЦЕНТР ""МОЛОДЕЖЬ АДЫГЕИ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=725005,25000.0,61,Ростовская область,2026-04-25T20:38:06.424245
32615951120,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705006,223-ФЗ,"223-ФЗ                                    Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Подача заявок,Оказание услуги по организации и проведению Школы традиционных ремесел «Творческий очаг»,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ АДЫГЕЯ ""РЕГИОНАЛЬНЫЙ МНОГОФУНКЦИОНАЛЬНЫЙ МОЛОДЕЖНЫЙ ЦЕНТР ""МОЛОДЕЖЬ АДЫГЕИ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=725005,50000.0,61,Ростовская область,2026-04-25T20:38:06.425695
32615951119,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705004,223-ФЗ,"223-ФЗ                                    Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Подача заявок,Оказание услуги по организации и проведению Образовательного молодёжного форума «МедиаСфера»,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ АДЫГЕЯ ""РЕГИОНАЛЬНЫЙ МНОГОФУНКЦИОНАЛЬНЫЙ МОЛОДЕЖНЫЙ ЦЕНТР ""МОЛОДЕЖЬ АДЫГЕИ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=725005,37530.0,61,Ростовская область,2026-04-25T20:38:06.427259
32615951118,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705001,223-ФЗ,"223-ФЗ                                    Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Подача заявок,Оказание услуги по организации и проведению Этно-квеста «Тайны Меотов»,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ АДЫГЕЯ ""РЕГИОНАЛЬНЫЙ МНОГОФУНКЦИОНАЛЬНЫЙ МОЛОДЕЖНЫЙ ЦЕНТР ""МОЛОДЕЖЬ АДЫГЕИ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=725005,23000.0,61,Ростовская область,2026-04-25T20:38:06.428185
32615951117,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705000,223-ФЗ,"223-ФЗ                                    Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Подача заявок,Оказание услуг по организации и проведению Туристического интенсива «Молодежные тропы»,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ АДЫГЕЯ ""РЕГИОНАЛЬНЫЙ МНОГОФУНКЦИОНАЛЬНЫЙ МОЛОДЕЖНЫЙ ЦЕНТР ""МОЛОДЕЖЬ АДЫГЕИ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=725005,30000.0,61,Ростовская область,2026-04-25T20:38:06.429530
0351300176526000040,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0351300176526000040,44-ФЗ,44-ФЗ                                    Запрос котировок в электронной форме,Работа комиссии,Поставка аптечек для оказания первой медицинской помощи.,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР БУХГАЛТЕРСКОГО, МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО И ИНФОРМАЦИОННОГО ОБЕСПЕЧЕНИЯ"" УБИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА НОВОСИБИРСКОЙ ОБЛАСТИ",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=677212,6863.48,61,Ростовская область,2026-04-25T20:38:06.430407
0372200280326000007,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0372200280326000007,44-ФЗ,44-ФЗ                                    Запрос котировок в электронной форме,Работа комиссии,"услуги по ремонту светодиодного экрана на объекте СПб ГБПОУ «Академия танца Бориса Эйфмана» по адресу г. Санкт-Петербург, ул. Введенская, д.3","САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""АКАДЕМИЯ ТАНЦА БОРИСА ЭЙФМАНА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=1230752,869466.67,61,Ростовская область,2026-04-25T20:38:06.431234
0372200150726000015,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0372200150726000015,44-ФЗ,44-ФЗ                                    Запрос котировок в электронной форме,Работа комиссии,Поставка канцелярских товаров (лот 3),ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 75 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ НЕМЕЦКОГО ЯЗЫКА ПЕТРОГРАДСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=667884,4867.89,61,Ростовская область,2026-04-25T20:38:06.432041
0372200000926000126,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0372200000926000126,44-ФЗ,44-ФЗ                                    Электронный аукцион,Работа комиссии,Поставка изделий медицинского назначения (реагенты для лаборатории иммунологии) (лот 2),"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 31""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=626287,370748.0,61,Ростовская область,2026-04-25T20:38:06.432879
0372200189226000010,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0372200189226000010,44-ФЗ,44-ФЗ                                    Электронный аукцион,Определение поставщика завершено,Поставка малярной ленты и скотча для ГБОУ школа № 38 Приморского района Санкт-Петербурга в 2026 году,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 38 ПРИМОРСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=785625,43508.0,61,Ростовская область,2026-04-25T20:38:09.777150
