reg_number,url,law,purchase_method,status,object_name,customer_name,customer_url,initial_price,region_code,region_name,scraped_at
0312300061926000054,https://zakupki.gov.ru/epz/order/notice/ezt20/view/common-info.html?regNumber=0312300061926000054,44-ФЗ,"44-ФЗ                                    Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ",Определение поставщика завершено,,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ ТЫВА ""ДЗУН-ХЕМЧИКСКИЙ МЕЖКОЖУУННЫЙ МЕДИЦИНСКИЙ ЦЕНТР""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=772166,2818148.76,66,Свердловская область,2026-04-25T20:21:45.932372
32615951144,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705042,223-ФЗ,223-ФЗ                                    Прочие,Подача заявок,Оказание услуги по проведению технического обслуживания №4 погрузчика,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""САНКТ-ПЕТЕРБУРГСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ВАКЦИН И СЫВОРОТОК И ПРЕДПРИЯТИЕ ПО ПРОИЗВОДСТВУ БАКТЕРИЙНЫХ ПРЕПАРАТОВ"" ФЕДЕРАЛЬНОГО МЕДИКО-БИОЛОГИЧЕСКОГО АГЕНТСТВА",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=17390,86998.0,66,Свердловская область,2026-04-25T20:21:45.933341
32615951141,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705038,223-ФЗ,223-ФЗ                                    Прочие,Закупка завершена,Поставка товара,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ МОЛОДЕЖНОЙ ПОЛИТИКИ МОЛОДЕЖНЫЙ ЦЕНТР ""ШКОЛА ЯМОЛОД. НОВЫЙ УРЕНГОЙ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=54606,342504.0,66,Свердловская область,2026-04-25T20:21:45.934183
0373200594926000044,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0373200594926000044,44-ФЗ,44-ФЗ                                    Запрос котировок в электронной форме,Подача заявок,Поставка семян газонных трав для нужд ГБУ «Автомобильные дороги ЮЗАО».,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""АВТОМОБИЛЬНЫЕ ДОРОГИ ЮГО-ЗАПАДНОГО АДМИНИСТРАТИВНОГО ОКРУГА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=1444126,8100000.0,66,Свердловская область,2026-04-25T20:21:45.935217
0379300024226000022,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0379300024226000022,44-ФЗ,44-ФЗ                                    Электронный аукцион,Определение поставщика завершено,"Медицинское оборудование для приемного отделения (Устройство для проведения сердечно-легочной реанимации, с питанием от сети)","РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЗЕЛЕНЧУКСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=724484,3297030.0,66,Свердловская область,2026-04-25T20:21:45.936092
0362300316026000062,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0362300316026000062,44-ФЗ,44-ФЗ                                    Запрос котировок в электронной форме,Подача заявок,поставка лекарственных препаратов,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СВЕРДЛОВСКОЙ ОБЛАСТИ  ""АЧИТСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=808647,382510.35,66,Свердловская область,2026-04-25T20:21:45.937603
32615951140,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705036,223-ФЗ,223-ФЗ                                    Прочие,Закупка завершена,Поставка товара для нужд МАУ МПМЦ «Школа Ямолод. Новый Уренгой»,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ МОЛОДЕЖНОЙ ПОЛИТИКИ МОЛОДЕЖНЫЙ ЦЕНТР ""ШКОЛА ЯМОЛОД. НОВЫЙ УРЕНГОЙ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=54606,441000.0,66,Свердловская область,2026-04-25T20:21:45.938481
0387200009126001755,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0387200009126001755,44-ФЗ,44-ФЗ                                    Электронный аукцион,Подача заявок,"Поставка лекарственного препарата для медицинского применения Вальпроевая кислота для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа - Югры, включенных в региональный сегмент Федерального регистра лиц, за счет средств, предоставляемых из федерального бюджета бюджетам субъектов РФ на реализацию отдельных полномочий в области оказания государственной социальной помощи в 2026 году.","КАЗЕННОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""ЦЕНТР ЛЕКАРСТВЕННОГО МОНИТОРИНГА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=736279,805592.0,66,Свердловская область,2026-04-25T20:21:45.939314
0366200035626002740,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0366200035626002740,44-ФЗ,44-ФЗ                                    Электронный аукцион,Подача заявок,Поставка системных блоков в рамках реализации мероприятия «Созданы кластеры среднего профессионального образования» федерального проекта «Профессионалитет»,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""",https://zakupki.gov.ru/epz/organization/view/info.html?reestrNumber=1796678,12152700.0,66,Свердловская область,2026-04-25T20:21:45.940164
0372200265226000016,https://zakupki.gov.ru/epz/order/notice/ezt20/view/common-info.html?regNumber=0372200265226000016,44-ФЗ,"44-ФЗ                                    Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ",Работа комиссии,Система для видеоконференций,"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ОБЪЕДИНЕНИЕ ПОДРОСТКОВО-МОЛОДЕЖНЫХ КЛУБОВ ЦЕНТРАЛЬНОГО РАЙОНА ""ПЕРСПЕКТИВА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=705974,1788255.0,66,Свердловская область,2026-04-25T20:21:45.940975
0362300316026000061,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0362300316026000061,44-ФЗ,44-ФЗ                                    Запрос котировок в электронной форме,Подача заявок,поставка лекарственного препарата (ИММУНОГЛОБУЛИН ЧЕЛОВЕКА ПРОТИВ КЛЕЩЕВОГО ЭНЦЕФАЛИТА),"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СВЕРДЛОВСКОЙ ОБЛАСТИ  ""АЧИТСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=808647,186369.0,66,Свердловская область,2026-04-25T20:21:48.887675
0161100002326000124,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0161100002326000124,44-ФЗ,44-ФЗ                                    Электронный аукцион,Работа комиссии,Текущий ремонт помещений в Ногликском районном суде в Сахалинской области,УПРАВЛЕНИЕ СУДЕБНОГО ДЕПАРТАМЕНТА В САХАЛИНСКОЙ ОБЛАСТИ,https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=697870,485089.23,66,Свердловская область,2026-04-25T20:21:48.888991
0338300036826000024,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0338300036826000024,44-ФЗ,44-ФЗ                                    Электронный аукцион,Определение поставщика завершено,Поставка матрасов противопролежневых с целью оказания паллиативной медицинской помощи на дому,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ КАМЧАТСКОГО КРАЯ ""ОЛЮТОРСКАЯ РАЙОННАЯ БОЛЬНИЦА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=808322,40013.1,66,Свердловская область,2026-04-25T20:21:48.890084
0319100019526000012,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0319100019526000012,44-ФЗ,44-ФЗ                                    Запрос котировок в электронной форме,Определение поставщика завершено,Поставка системных блоков для нужд Енисейского управления Роскомнадзора,"ЕНИСЕЙСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ СВЯЗИ, ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ И МАССОВЫХ КОММУНИКАЦИЙ",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=613409,1177669.5,66,Свердловская область,2026-04-25T20:21:48.891306
0361200014326000203,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0361200014326000203,44-ФЗ,44-ФЗ                                    Запрос котировок в электронной форме,Определение поставщика завершено,Поставка лекарственного препарата для медицинского применения Транексамовая кислота,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ОБЛАСТНАЯ ДЕТСКАЯ БОЛЬНИЦА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=820106,21140.0,66,Свердловская область,2026-04-25T20:21:48.892809
0161300000126000360,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0161300000126000360,44-ФЗ,44-ФЗ                                    Запрос котировок в электронной форме,Определение поставщика завершено,"Поставка расходных материалов (ацетон, растворитель 646, уайт-спирит)",АДМИНИСТРАЦИЯ ГОРОДА ЮЖНО-САХАЛИНСКА,https://zakupki.gov.ru/epz/organization/view/info.html?reestrNumber=636559,91010.4,66,Свердловская область,2026-04-25T20:21:48.893774
0348300089626000020,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0348300089626000020,44-ФЗ,44-ФЗ                                    Запрос котировок в электронной форме,Подача заявок,"Оказание услуг по оценке соответствия лифтов в форме периодического технического освидетельствования, включая электроизмерительные работы на лифтах","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""КОТЕЛЬНИКОВСКАЯ ПОЛИКЛИНИКА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=811190,94000.0,66,Свердловская область,2026-04-25T20:21:48.894639
32615951127,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705019,223-ФЗ,223-ФЗ                                    Прочие,Подача заявок,"Строительство линий электроснабжения водопроводной насосной станции № 333, расположенной по ул. Котельникова, д. 12, инв. № 8743 (Водопроводная насосная станция №333 по ул. Котельникова, д. 12) для нужд АО «ОмскВодоканал»","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОМСКВОДОКАНАЛ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=1676,249394.3,66,Свердловская область,2026-04-25T20:21:48.895526
0318200071026000008,https://zakupki.gov.ru/epz/order/notice/ezt20/view/common-info.html?regNumber=0318200071026000008,44-ФЗ,"44-ФЗ                                    Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ",Работа комиссии,Системный блок,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЕЙСКИЙ МЕДИЦИНСКИЙ КОЛЛЕДЖ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=745897,31633.33,66,Свердловская область,2026-04-25T20:21:48.896892
32615951138,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705033,223-ФЗ,"223-ФЗ                                    Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Подача заявок,оказание услуг по замене автоматической коробки перемены передач ZLS15 (W024100002) фронтального экскаватора-погрузчика марки BORUS BR-840,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТВЕРЬГОРЭЛЕКТРО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=609777,587091.33,66,Свердловская область,2026-04-25T20:21:48.897732
32615951130,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705023,223-ФЗ,"223-ФЗ                                    Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Подача заявок,Поставка термоконтейнеров медицинских.,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ СВЕРДЛОВСКОЙ ОБЛАСТИ ""ФАРМАЦИЯ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=518291,742500.0,66,Свердловская область,2026-04-25T20:21:51.460436
32615951134,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705025,223-ФЗ,223-ФЗ                                    Прочие,Закупка завершена,Поставка продуктов питания- бакалея,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА УЛЬЯНОВСКА ""ДЕТСКИЙ ОЗДОРОВИТЕЛЬНО-ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ""ОГОНЁК""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=319657,821526.0,66,Свердловская область,2026-04-25T20:21:51.461490
32615941344,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705028,223-ФЗ,223-ФЗ                                    Прочие,Закупка завершена,Заключение договора на поставку мебели для нужд МАДОУ д/с №1 «Березка»,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД №1 ""БЕРЕЗКА""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=115152,244400.0,66,Свердловская область,2026-04-25T20:21:51.462607
0319300067326000269,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0319300067326000269,44-ФЗ,44-ФЗ                                    Запрос котировок в электронной форме,Определение поставщика завершено,Поставка лабораторных расходных материалов (Цоликлоны) в 2026 году для нужд КГБУЗ «Богучанская РБ».,"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""БОГУЧАНСКАЯ РАЙОННАЯ БОЛЬНИЦА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=722639,161699.17,66,Свердловская область,2026-04-25T20:21:51.463633
0303200002526000006,https://zakupki.gov.ru/epz/order/notice/ezt20/view/common-info.html?regNumber=0303200002526000006,44-ФЗ,"44-ФЗ                                    Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ",Работа комиссии,"Пробирка вакуумная для взятия образцов крови ИВД, с K3ЭДТА","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ ДАГЕСТАН ""РЕСПУБЛИКАНСКИЙ ДИАГНОСТИЧЕСКИЙ ЦЕНТР""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=711628,348120.0,66,Свердловская область,2026-04-25T20:21:51.464526
0819600006026000073,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0819600006026000073,44-ФЗ,44-ФЗ                                    Электронный аукцион,Определение поставщика завершено,Поставка продуктов питания (Бакалея),"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ДЕЯТЕЛЬНОСТИ УЧРЕЖДЕНИЙ ОБРАЗОВАНИЯ БОГУЧАНСКОГО РАЙОНА""",https://zakupki.gov.ru/epz/organization/view/info.html?reestrNumber=2225611,91130.0,66,Свердловская область,2026-04-25T20:21:51.465873
0303200002526000005,https://zakupki.gov.ru/epz/order/notice/ezt20/view/common-info.html?regNumber=0303200002526000005,44-ФЗ,"44-ФЗ                                    Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ",Работа комиссии,"Пробирка вакуумная для взятия образцов крови ИВД, с K3ЭДТА","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ ДАГЕСТАН ""РЕСПУБЛИКАНСКИЙ ДИАГНОСТИЧЕСКИЙ ЦЕНТР""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=711628,347400.0,66,Свердловская область,2026-04-25T20:21:51.467299
0334100015226000008,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0334100015226000008,44-ФЗ,44-ФЗ                                    Электронный аукцион,Определение поставщика завершено,Творог,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 7 ГЛАВНОГО УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ИРКУТСКОЙ ОБЛАСТИ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=642387,256180.8,66,Свердловская область,2026-04-25T20:21:51.468167
32615951137,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705032,223-ФЗ,"223-ФЗ                                    Конкурс в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Подача заявок,"выполнение строительно-монтажных и пусконаладочных работ по реконструкции объекта: «Кабельная линия 6 кВ ТП-123 — ТП-651(1)» (кад.  № 69:40:0000000:2367, инв. № 450112)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТВЕРЬГОРЭЛЕКТРО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=609777,5861443.89,66,Свердловская область,2026-04-25T20:21:51.469020
0303200002526000004,https://zakupki.gov.ru/epz/order/notice/ezt20/view/common-info.html?regNumber=0303200002526000004,44-ФЗ,"44-ФЗ                                    Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ",Работа комиссии,"Пробирка вакуумная для взятия образцов крови ИВД, с натрия цитратом","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ ДАГЕСТАН ""РЕСПУБЛИКАНСКИЙ ДИАГНОСТИЧЕСКИЙ ЦЕНТР""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=711628,386280.0,66,Свердловская область,2026-04-25T20:21:51.469881
0343200013826000249,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0343200013826000249,44-ФЗ,44-ФЗ                                    Запрос котировок в электронной форме,Подача заявок,Поставка лекарственных препаратов для медицинского применения (МНН: НАТРИЯ ХЛОРИД),"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""КУРГАНСКИЙ ОБЛАСТНОЙ ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=621610,132000.0,66,Свердловская область,2026-04-25T20:21:54.291947
32615951136,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=19705031,223-ФЗ,"223-ФЗ                                    Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Подача заявок,оказание услуг по ремонту автомобиля,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТВЕРЬГОРЭЛЕКТРО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=609777,174571.3,66,Свердловская область,2026-04-25T20:21:54.293335
